battery,exec_timestamp,planning_timestamp,task,scheduler,device,day,exec_date,plan_date,step,delay,outlier
92,1585599975092,1585599914408,dummy,advanced,A1,1,2020-03-30T20:26:15Z,2020-03-30T20:25:14Z,598,0.6840000152587891,no
92,1585600035126,1585599975044,dummy,advanced,A1,1,2020-03-30T20:27:15Z,2020-03-30T20:26:15Z,599,0.0820000171661377,no
92,1585600095999,1585600035076,dummy,advanced,A1,1,2020-03-30T20:28:15Z,2020-03-30T20:27:15Z,600,0.9230000972747803,no
92,1585600156441,1585600095947,dummy,advanced,A1,1,2020-03-30T20:29:16Z,2020-03-30T20:28:15Z,601,0.4939999580383301,no
92,1585600217269,1585600156396,dummy,advanced,A1,1,2020-03-30T20:30:17Z,2020-03-30T20:29:16Z,602,0.8730001449584961,no
92,1585600277877,1585600217229,dummy,advanced,A1,1,2020-03-30T20:31:17Z,2020-03-30T20:30:17Z,603,0.6480000019073486,no
92,1585600338407,1585600277836,dummy,advanced,A1,1,2020-03-30T20:32:18Z,2020-03-30T20:31:17Z,604,0.5710000991821289,no
92,1585600399437,1585600338353,dummy,advanced,A1,1,2020-03-30T20:33:19Z,2020-03-30T20:32:18Z,605,1.0840001106262207,no
92,1585600459839,1585600399389,dummy,advanced,A1,1,2020-03-30T20:34:19Z,2020-03-30T20:33:19Z,606,0.4500000476837158,no
92,1585600520718,1585600459798,dummy,advanced,A1,1,2020-03-30T20:35:20Z,2020-03-30T20:34:19Z,607,0.9199998378753662,no
92,1585600581759,1585600520660,dummy,advanced,A1,1,2020-03-30T20:36:21Z,2020-03-30T20:35:20Z,608,1.0989999771118164,no
91,1585600642730,1585600581716,dummy,advanced,A1,1,2020-03-30T20:37:22Z,2020-03-30T20:36:21Z,609,1.0139999389648437,no
91,1585600703481,1585600642545,dummy,advanced,A1,1,2020-03-30T20:38:23Z,2020-03-30T20:37:22Z,610,0.935999870300293,no
91,1585600764248,1585600703432,dummy,advanced,A1,1,2020-03-30T20:39:24Z,2020-03-30T20:38:23Z,611,0.8159999847412109,no
91,1585600825403,1585600764197,dummy,advanced,A1,1,2020-03-30T20:40:25Z,2020-03-30T20:39:24Z,612,1.2060000896453857,no
91,1585600886120,1585600825366,dummy,advanced,A1,1,2020-03-30T20:41:26Z,2020-03-30T20:40:25Z,613,0.7539999485015869,no
91,1585600946944,1585600886082,dummy,advanced,A1,1,2020-03-30T20:42:26Z,2020-03-30T20:41:26Z,614,0.8619999885559082,no
91,1585601007521,1585600946903,dummy,advanced,A1,1,2020-03-30T20:43:27Z,2020-03-30T20:42:26Z,615,0.617999792098999,no
91,1585601068217,1585601007474,dummy,advanced,A1,1,2020-03-30T20:44:28Z,2020-03-30T20:43:27Z,616,0.7430000305175781,no
91,1585601128205,1585601068159,dummy,advanced,A1,1,2020-03-30T20:45:28Z,2020-03-30T20:44:28Z,617,0.046000003814697266,no
91,1585601189451,1585601128169,dummy,advanced,A1,1,2020-03-30T20:46:29Z,2020-03-30T20:45:28Z,618,1.2820000648498535,no
91,1585601250024,1585601189401,dummy,advanced,A1,1,2020-03-30T20:47:30Z,2020-03-30T20:46:29Z,619,0.622999906539917,no
91,1585601310620,1585601249981,dummy,advanced,A1,1,2020-03-30T20:48:30Z,2020-03-30T20:47:29Z,620,0.63899993896484375,no
91,1585601370840,1585601310571,dummy,advanced,A1,1,2020-03-30T20:49:30Z,2020-03-30T20:48:30Z,621,0.2689998149871826,no
91,1585601431662,1585601370793,dummy,advanced,A1,1,2020-03-30T20:50:31Z,2020-03-30T20:49:30Z,622,0.8689999580383301,no
91,1585601492565,1585601431621,dummy,advanced,A1,1,2020-03-30T20:51:32Z,2020-03-30T20:50:31Z,623,0.9440000057220459,no
91,1585601553318,1585601492527,dummy,advanced,A1,1,2020-03-30T20:52:33Z,2020-03-30T20:51:32Z,624,0.7910001277923584,no
91,1585601613883,1585601553287,dummy,advanced,A1,1,2020-03-30T20:53:33Z,2020-03-30T20:52:33Z,625,0.5959999561309814,no
91,1585601674530,1585601613838,dummy,advanced,A1,1,2020-03-30T20:54:34Z,2020-03-30T20:53:33Z,626,0.6919999122619629,no
91,1585601734533,1585601674474,dummy,advanced,A1,1,2020-03-30T20:55:34Z,2020-03-30T20:54:34Z,627,0.05900001525878906,no
91,1585601794728,1585601734498,dummy,advanced,A1,1,2020-03-30T20:56:34Z,2020-03-30T20:55:34Z,628,0.23000001907348633,no
91,1585601854991,1585601794684,dummy,advanced,A1,1,2020-03-30T20:57:34Z,2020-03-30T20:56:34Z,629,0.30699992179870605,no
91,1585601915778,1585601854938,dummy,advanced,A1,1,2020-03-30T20:58:35Z,2020-03-30T20:57:34Z,630,0.8400001525878906,no
90,1585601976679,1585601915743,dummy,advanced,A1,1,2020-03-30T20:59:36Z,2020-03-30T20:58:35Z,631,0.935999870300293,no
90,1585602036700,1585601976645,dummy,advanced,A1,1,2020-03-30T21:00:36Z,2020-03-30T20:59:36Z,632,0.05500006675720215,no
90,1585602096773,1585602036669,dummy,advanced,A1,1,2020-03-30T21:01:36Z,2020-03-30T21:00:36Z,633,0.10400009155273437,no
90,1585602156760,1585602096714,dummy,advanced,A1,1,2020-03-30T21:02:36Z,2020-03-30T21:01:36Z,634,0.046000003814697266,no
90,1585602216846,1585602156729,dummy,advanced,A1,1,2020-03-30T21:03:36Z,2020-03-30T21:02:36Z,635,0.11699986457824707,no
90,1585602276843,1585602216794,dummy,advanced,A1,1,2020-03-30T21:04:36Z,2020-03-30T21:03:36Z,636,0.04900002479553223,no
90,1585602336935,1585602276810,dummy,advanced,A1,1,2020-03-30T21:05:36Z,2020-03-30T21:04:36Z,637,0.125,no
90,1585602396947,1585602336881,dummy,advanced,A1,1,2020-03-30T21:06:36Z,2020-03-30T21:05:36Z,638,0.06599998474121094,no
90,1585602457271,1585602396913,dummy,advanced,A1,1,2020-03-30T21:07:37Z,2020-03-30T21:06:36Z,639,0.3579998016357422,no
90,1585602517535,1585602457233,dummy,advanced,A1,1,2020-03-30T21:08:37Z,2020-03-30T21:07:37Z,640,0.3020000457763672,no
90,1585602578114,1585602517501,dummy,advanced,A1,1,2020-03-30T21:09:38Z,2020-03-30T21:08:37Z,641,0.6130001544952393,no
90,1585602639231,1585602578074,dummy,advanced,A1,1,2020-03-30T21:10:39Z,2020-03-30T21:09:38Z,642,1.1570000648498535,no
90,1585602700087,1585602639185,dummy,advanced,A1,1,2020-03-30T21:11:40Z,2020-03-30T21:10:39Z,643,0.9019999504089355,no
90,1585602760164,1585602700041,dummy,advanced,A1,1,2020-03-30T21:12:40Z,2020-03-30T21:11:40Z,644,0.1230001449584961,no
90,1585602820156,1585602760062,dummy,advanced,A1,1,2020-03-30T21:13:40Z,2020-03-30T21:12:40Z,645,0.09399986267089844,no
90,1585602881168,1585602820127,dummy,advanced,A1,1,2020-03-30T21:14:41Z,2020-03-30T21:13:40Z,646,1.0409998893737793,no
91,1585602941208,1585602881129,dummy,advanced,A1,1,2020-03-30T21:15:41Z,2020-03-30T21:14:41Z,647,0.07899999618530273,no
91,1585603001397,1585602941164,dummy,advanced,A1,1,2020-03-30T21:16:41Z,2020-03-30T21:15:41Z,648,0.2330000400543213,no
92,1585603061438,1585603001354,dummy,advanced,A1,1,2020-03-30T21:17:41Z,2020-03-30T21:16:41Z,649,0.0839998722076416,no
92,1585603122560,1585603061393,dummy,advanced,A1,1,2020-03-30T21:18:42Z,2020-03-30T21:17:41Z,650,1.1670000553131104,no
92,1585603182600,1585603122523,dummy,advanced,A1,1,2020-03-30T21:19:42Z,2020-03-30T21:18:42Z,651,0.07699990272521973,no
92,1585603242647,1585603182547,dummy,advanced,A1,1,2020-03-30T21:20:42Z,2020-03-30T21:19:42Z,652,0.10000014305114746,no
92,1585603302701,1585603242598,dummy,advanced,A1,1,2020-03-30T21:21:42Z,2020-03-30T21:20:42Z,653,0.10299992561340332,no
93,1585603362738,1585603302659,dummy,advanced,A1,1,2020-03-30T21:22:42Z,2020-03-30T21:21:42Z,654,0.07899999618530273,no
93,1585603422793,1585603362687,dummy,advanced,A1,1,2020-03-30T21:23:42Z,2020-03-30T21:22:42Z,655,0.10599994659423828,no
94,1585603482860,1585603422735,dummy,advanced,A1,1,2020-03-30T21:24:42Z,2020-03-30T21:23:42Z,656,0.125,no
94,1585603542953,1585603482823,dummy,advanced,A1,1,2020-03-30T21:25:42Z,2020-03-30T21:24:42Z,657,0.13000011444091797,no
94,1585603602973,1585603542897,dummy,advanced,A1,1,2020-03-30T21:26:42Z,2020-03-30T21:25:42Z,658,0.07599997520446777,no
94,1585603663050,1585603602946,dummy,advanced,A1,1,2020-03-30T21:27:43Z,2020-03-30T21:26:42Z,659,0.10399985313415527,no
95,1585603723121,1585603662985,dummy,advanced,A1,1,2020-03-30T21:28:43Z,2020-03-30T21:27:42Z,660,0.1360001564025879,no
95,1585603783749,1585603723020,dummy,advanced,A1,1,2020-03-30T21:29:43Z,2020-03-30T21:28:43Z,661,0.7290000915527344,no
95,1585603843829,1585603783712,dummy,advanced,A1,1,2020-03-30T21:30:43Z,2020-03-30T21:29:43Z,662,0.11700010299682617,no
96,1585603903903,1585603843793,dummy,advanced,A1,1,2020-03-30T21:31:43Z,2020-03-30T21:30:43Z,663,0.1100001335144043,no
96,1585603963916,1585603903854,dummy,advanced,A1,1,2020-03-30T21:32:43Z,2020-03-30T21:31:43Z,664,0.06199979782104492,no
96,1585604024388,1585603963880,dummy,advanced,A1,1,2020-03-30T21:33:44Z,2020-03-30T21:32:43Z,665,0.5079998970031738,no
96,1585604084428,1585604024349,dummy,advanced,A1,1,2020-03-30T21:34:44Z,2020-03-30T21:33:44Z,666,0.07899999618530273,no
96,1585604144496,1585604084377,dummy,advanced,A1,1,2020-03-30T21:35:44Z,2020-03-30T21:34:44Z,667,0.11899995803833008,no
97,1585604204521,1585604144434,dummy,advanced,A1,1,2020-03-30T21:36:44Z,2020-03-30T21:35:44Z,668,0.08699989318847656,no
97,1585604265199,1585604204469,dummy,advanced,A1,1,2020-03-30T21:37:45Z,2020-03-30T21:36:44Z,669,0.7299997806549072,no
97,1585604325282,1585604265159,dummy,advanced,A1,1,2020-03-30T21:38:45Z,2020-03-30T21:37:45Z,670,0.1230001449584961,no
97,1585604385304,1585604325222,dummy,advanced,A1,1,2020-03-30T21:39:45Z,2020-03-30T21:38:45Z,671,0.0820000171661377,no
97,1585604445492,1585604385260,dummy,advanced,A1,1,2020-03-30T21:40:45Z,2020-03-30T21:39:45Z,672,0.23200011253356934,no
98,1585604506139,1585604445453,dummy,advanced,A1,1,2020-03-30T21:41:46Z,2020-03-30T21:40:45Z,673,0.685999870300293,no
98,1585604566490,1585604506099,dummy,advanced,A1,1,2020-03-30T21:42:46Z,2020-03-30T21:41:46Z,674,0.39100003242492676,no
98,1585604626542,1585604566454,dummy,advanced,A1,1,2020-03-30T21:43:46Z,2020-03-30T21:42:46Z,675,0.08800005912780762,no
98,1585604686583,1585604626488,dummy,advanced,A1,1,2020-03-30T21:44:46Z,2020-03-30T21:43:46Z,676,0.09500002861022949,no
99,1585604746617,1585604686540,dummy,advanced,A1,1,2020-03-30T21:45:46Z,2020-03-30T21:44:46Z,677,0.07700014114379883,no
99,1585604806655,1585604746579,dummy,advanced,A1,1,2020-03-30T21:46:46Z,2020-03-30T21:45:46Z,678,0.07599997520446777,no
99,1585604866705,1585604806617,dummy,advanced,A1,1,2020-03-30T21:47:46Z,2020-03-30T21:46:46Z,679,0.08799982070922852,no
99,1585604926753,1585604866653,dummy,advanced,A1,1,2020-03-30T21:48:46Z,2020-03-30T21:47:46Z,680,0.09999990463256836,no
100,1585604986846,1585604926721,dummy,advanced,A1,1,2020-03-30T21:49:46Z,2020-03-30T21:48:46Z,681,0.125,no
100,1585605047460,1585604986785,dummy,advanced,A1,1,2020-03-30T21:50:47Z,2020-03-30T21:49:46Z,682,0.6749999523162842,no
100,1585605107520,1585605047422,dummy,advanced,A1,1,2020-03-30T21:51:47Z,2020-03-30T21:50:47Z,683,0.09800004959106445,no
100,1585605167679,1585605107458,dummy,advanced,A1,1,2020-03-30T21:52:47Z,2020-03-30T21:51:47Z,684,0.22099995613098145,no
100,1585605227654,1585605167514,dummy,advanced,A1,1,2020-03-30T21:53:47Z,2020-03-30T21:52:47Z,685,0.1400001049041748,no
100,1585605287783,1585605227564,dummy,advanced,A1,1,2020-03-30T21:54:47Z,2020-03-30T21:53:47Z,686,0.21900010108947754,no
100,1585605347800,1585605287712,dummy,advanced,A1,1,2020-03-30T21:55:47Z,2020-03-30T21:54:47Z,687,0.08800005912780762,no
100,1585605407887,1585605347744,dummy,advanced,A1,1,2020-03-30T21:56:47Z,2020-03-30T21:55:47Z,688,0.14300012588500977,no
100,1585605467905,1585605407822,dummy,advanced,A1,1,2020-03-30T21:57:47Z,2020-03-30T21:56:47Z,689,0.08299994468688965,no
100,1585605528173,1585605467847,dummy,advanced,A1,1,2020-03-30T21:58:48Z,2020-03-30T21:57:47Z,690,0.3260002136230469,no
100,1585605588332,1585605528136,dummy,advanced,A1,1,2020-03-30T21:59:48Z,2020-03-30T21:58:48Z,691,0.1960000991821289,no
100,1585605648379,1585605588296,dummy,advanced,A1,1,2020-03-30T22:00:48Z,2020-03-30T21:59:48Z,692,0.08299994468688965,no
100,1585605708426,1585605648321,dummy,advanced,A1,1,2020-03-30T22:01:48Z,2020-03-30T22:00:48Z,693,0.10500001907348633,no
100,1585605768487,1585605708371,dummy,advanced,A1,1,2020-03-30T22:02:48Z,2020-03-30T22:01:48Z,694,0.11599993705749512,no
100,1585605828520,1585605768457,dummy,advanced,A1,1,2020-03-30T22:03:48Z,2020-03-30T22:02:48Z,695,0.06299996376037598,no
100,1585605888578,1585605828481,dummy,advanced,A1,1,2020-03-30T22:04:48Z,2020-03-30T22:03:48Z,696,0.0970001220703125,no
100,1585605948638,1585605888543,dummy,advanced,A1,1,2020-03-30T22:05:48Z,2020-03-30T22:04:48Z,697,0.09500002861022949,no
100,1585606008671,1585605948582,dummy,advanced,A1,1,2020-03-30T22:06:48Z,2020-03-30T22:05:48Z,698,0.08899998664855957,no
100,1585606068729,1585606008614,dummy,advanced,A1,1,2020-03-30T22:07:48Z,2020-03-30T22:06:48Z,699,0.11500000953674316,no
100,1585606128764,1585606068678,dummy,advanced,A1,1,2020-03-30T22:08:48Z,2020-03-30T22:07:48Z,700,0.08599996566772461,no
100,1585606188813,1585606128718,dummy,advanced,A1,1,2020-03-30T22:09:48Z,2020-03-30T22:08:48Z,701,0.09500002861022949,no
100,1585606248825,1585606188771,dummy,advanced,A1,1,2020-03-30T22:10:48Z,2020-03-30T22:09:48Z,702,0.054000139236450195,no
100,1585606308883,1585606248792,dummy,advanced,A1,1,2020-03-30T22:11:48Z,2020-03-30T22:10:48Z,703,0.09099984169006348,no
100,1585606368913,1585606308838,dummy,advanced,A1,1,2020-03-30T22:12:48Z,2020-03-30T22:11:48Z,704,0.07500004768371582,no
100,1585606428984,1585606368862,dummy,advanced,A1,1,2020-03-30T22:13:48Z,2020-03-30T22:12:48Z,705,0.12199997901916504,no
100,1585606488987,1585606428930,dummy,advanced,A1,1,2020-03-30T22:14:48Z,2020-03-30T22:13:48Z,706,0.056999921798706055,no
100,1585606549215,1585606488963,dummy,advanced,A1,1,2020-03-30T22:15:49Z,2020-03-30T22:14:48Z,707,0.2519998550415039,no
100,1585606609270,1585606549175,dummy,advanced,A1,1,2020-03-30T22:16:49Z,2020-03-30T22:15:49Z,708,0.09500002861022949,no
100,1585606669303,1585606609208,dummy,advanced,A1,1,2020-03-30T22:17:49Z,2020-03-30T22:16:49Z,709,0.09500002861022949,no
100,1585606729610,1585606669260,dummy,advanced,A1,1,2020-03-30T22:18:49Z,2020-03-30T22:17:49Z,710,0.34999990463256836,no
100,1585606789643,1585606729574,dummy,advanced,A1,1,2020-03-30T22:19:49Z,2020-03-30T22:18:49Z,711,0.0690000057220459,no
100,1585606849693,1585606789594,dummy,advanced,A1,1,2020-03-30T22:20:49Z,2020-03-30T22:19:49Z,712,0.0989999771118164,no
100,1585606910550,1585606849642,dummy,advanced,A1,1,2020-03-30T22:21:50Z,2020-03-30T22:20:49Z,713,0.9079999923706055,no
100,1585606970740,1585606910518,dummy,advanced,A1,1,2020-03-30T22:22:50Z,2020-03-30T22:21:50Z,714,0.2220001220703125,no
100,1585607030653,1585606970558,dummy,advanced,A1,1,2020-03-30T22:23:50Z,2020-03-30T22:22:50Z,715,0.09500002861022949,no
100,1585607091591,1585607030595,dummy,advanced,A1,1,2020-03-30T22:24:51Z,2020-03-30T22:23:50Z,716,0.9960000514984131,no
100,1585607151645,1585607091552,dummy,advanced,A1,1,2020-03-30T22:25:51Z,2020-03-30T22:24:51Z,717,0.09299993515014648,no
100,1585607211823,1585607151596,dummy,advanced,A1,1,2020-03-30T22:26:51Z,2020-03-30T22:25:51Z,718,0.22699999809265137,no
100,1585607271834,1585607211790,dummy,advanced,A1,1,2020-03-30T22:27:51Z,2020-03-30T22:26:51Z,719,0.04400014877319336,no
100,1585607331916,1585607271803,dummy,advanced,A1,1,2020-03-30T22:28:51Z,2020-03-30T22:27:51Z,720,0.11299991607666016,no
100,1585607391943,1585607331852,dummy,advanced,A1,1,2020-03-30T22:29:51Z,2020-03-30T22:28:51Z,721,0.09100008010864258,no
100,1585607452647,1585607391875,dummy,advanced,A1,1,2020-03-30T22:30:52Z,2020-03-30T22:29:51Z,722,0.7720000743865967,no
100,1585607512676,1585607452611,dummy,advanced,A1,1,2020-03-30T22:31:52Z,2020-03-30T22:30:52Z,723,0.06500005722045898,no
100,1585607573795,1585607512636,dummy,advanced,A1,1,2020-03-30T22:32:53Z,2020-03-30T22:31:52Z,724,1.1590001583099365,no
100,1585607633801,1585607573740,dummy,advanced,A1,1,2020-03-30T22:33:53Z,2020-03-30T22:32:53Z,725,0.06100010871887207,no
100,1585607693915,1585607633768,dummy,advanced,A1,1,2020-03-30T22:34:53Z,2020-03-30T22:33:53Z,726,0.14700007438659668,no
100,1585607753901,1585607693848,dummy,advanced,A1,1,2020-03-30T22:35:53Z,2020-03-30T22:34:53Z,727,0.05299997329711914,no
100,1585607814131,1585607753865,dummy,advanced,A1,1,2020-03-30T22:36:54Z,2020-03-30T22:35:53Z,728,0.26600003242492676,no
100,1585607874016,1585607813940,dummy,advanced,A1,1,2020-03-30T22:37:54Z,2020-03-30T22:36:53Z,729,0.07599997520446777,no
100,1585607934217,1585607873968,dummy,advanced,A1,1,2020-03-30T22:38:54Z,2020-03-30T22:37:53Z,730,0.24900007247924805,no
100,1585607994259,1585607934176,dummy,advanced,A1,1,2020-03-30T22:39:54Z,2020-03-30T22:38:54Z,731,0.08299994468688965,no
100,1585608054311,1585607994203,dummy,advanced,A1,1,2020-03-30T22:40:54Z,2020-03-30T22:39:54Z,732,0.10800004005432129,no
100,1585608114343,1585608054255,dummy,advanced,A1,1,2020-03-30T22:41:54Z,2020-03-30T22:40:54Z,733,0.08799982070922852,no
100,1585608174379,1585608114290,dummy,advanced,A1,1,2020-03-30T22:42:54Z,2020-03-30T22:41:54Z,734,0.08899998664855957,no
100,1585608234431,1585608174343,dummy,advanced,A1,1,2020-03-30T22:43:54Z,2020-03-30T22:42:54Z,735,0.08800005912780762,no
100,1585608294462,1585608234379,dummy,advanced,A1,1,2020-03-30T22:44:54Z,2020-03-30T22:43:54Z,736,0.08299994468688965,no
100,1585608354527,1585608294402,dummy,advanced,A1,1,2020-03-30T22:45:54Z,2020-03-30T22:44:54Z,737,0.125,no
100,1585608414526,1585608354459,dummy,advanced,A1,1,2020-03-30T22:46:54Z,2020-03-30T22:45:54Z,738,0.06699991226196289,no
100,1585608474576,1585608414484,dummy,advanced,A1,1,2020-03-30T22:47:54Z,2020-03-30T22:46:54Z,739,0.09200000762939453,no
100,1585608534634,1585608474546,dummy,advanced,A1,1,2020-03-30T22:48:54Z,2020-03-30T22:47:54Z,740,0.08800005912780762,no
100,1585608594826,1585608534579,dummy,advanced,A1,1,2020-03-30T22:49:54Z,2020-03-30T22:48:54Z,741,0.24699997901916504,no
100,1585608654729,1585608594798,dummy,advanced,A1,1,2020-03-30T22:50:54Z,2020-03-30T22:49:54Z,742,-0.0690000057220459,no
100,1585608714953,1585608654671,dummy,advanced,A1,1,2020-03-30T22:51:54Z,2020-03-30T22:50:54Z,743,0.2820000648498535,no
100,1585608774972,1585608714922,dummy,advanced,A1,1,2020-03-30T22:52:54Z,2020-03-30T22:51:54Z,744,0.04999995231628418,no
100,1585608835117,1585608774940,dummy,advanced,A1,1,2020-03-30T22:53:55Z,2020-03-30T22:52:54Z,745,0.1770000457763672,no
100,1585608895155,1585608835079,dummy,advanced,A1,1,2020-03-30T22:54:55Z,2020-03-30T22:53:55Z,746,0.07599997520446777,no
100,1585608955218,1585608895102,dummy,advanced,A1,1,2020-03-30T22:55:55Z,2020-03-30T22:54:55Z,747,0.11599993705749512,no
100,1585609016115,1585608955163,dummy,advanced,A1,1,2020-03-30T22:56:56Z,2020-03-30T22:55:55Z,748,0.9519999027252197,no
100,1585609076151,1585609016077,dummy,advanced,A1,1,2020-03-30T22:57:56Z,2020-03-30T22:56:56Z,749,0.07400012016296387,no
100,1585609137235,1585609076101,dummy,advanced,A1,1,2020-03-30T22:58:57Z,2020-03-30T22:57:56Z,750,1.1339998245239258,no
100,1585609197702,1585609137203,dummy,advanced,A1,1,2020-03-30T22:59:57Z,2020-03-30T22:58:57Z,751,0.49899983406066895,no
100,1585609257937,1585609197658,dummy,advanced,A1,1,2020-03-30T23:00:57Z,2020-03-30T22:59:57Z,752,0.27900004386901855,no
100,1585609317970,1585609257896,dummy,advanced,A1,1,2020-03-30T23:01:57Z,2020-03-30T23:00:57Z,753,0.07400012016296387,no
100,1585609378198,1585609317919,dummy,advanced,A1,1,2020-03-30T23:02:58Z,2020-03-30T23:01:57Z,754,0.27900004386901855,no
100,1585609438231,1585609378163,dummy,advanced,A1,1,2020-03-30T23:03:58Z,2020-03-30T23:02:58Z,755,0.06799983978271484,no
100,1585609498294,1585609438187,dummy,advanced,A1,1,2020-03-30T23:04:58Z,2020-03-30T23:03:58Z,756,0.10699987411499023,no
100,1585609558340,1585609498263,dummy,advanced,A1,1,2020-03-30T23:05:58Z,2020-03-30T23:04:58Z,757,0.07699990272521973,no
100,1585609619369,1585609558287,dummy,advanced,A1,1,2020-03-30T23:06:59Z,2020-03-30T23:05:58Z,758,1.0820000171661377,no
100,1585609679409,1585609619333,dummy,advanced,A1,1,2020-03-30T23:07:59Z,2020-03-30T23:06:59Z,759,0.07599997520446777,no
100,1585609739641,1585609679354,dummy,advanced,A1,1,2020-03-30T23:08:59Z,2020-03-30T23:07:59Z,760,0.2869999408721924,no
100,1585609799692,1585609739611,dummy,advanced,A1,1,2020-03-30T23:09:59Z,2020-03-30T23:08:59Z,761,0.08099985122680664,no
100,1585609859776,1585609799644,dummy,advanced,A1,1,2020-03-30T23:10:59Z,2020-03-30T23:09:59Z,762,0.13199996948242188,no
100,1585609919832,1585609859740,dummy,advanced,A1,1,2020-03-30T23:11:59Z,2020-03-30T23:10:59Z,763,0.09200000762939453,no
100,1585609979869,1585609919773,dummy,advanced,A1,1,2020-03-30T23:12:59Z,2020-03-30T23:11:59Z,764,0.09599995613098145,no
100,1585610040087,1585609979816,dummy,advanced,A1,1,2020-03-30T23:14:00Z,2020-03-30T23:12:59Z,765,0.2709999084472656,no
100,1585610100739,1585610040052,dummy,advanced,A1,1,2020-03-30T23:15:00Z,2020-03-30T23:14:00Z,766,0.687000036239624,no
100,1585610160785,1585610100700,dummy,advanced,A1,1,2020-03-30T23:16:00Z,2020-03-30T23:15:00Z,767,0.08500003814697266,no
100,1585610220831,1585610160725,dummy,advanced,A1,1,2020-03-30T23:17:00Z,2020-03-30T23:16:00Z,768,0.10600018501281738,no
100,1585610280897,1585610220775,dummy,advanced,A1,1,2020-03-30T23:18:00Z,2020-03-30T23:17:00Z,769,0.12199997901916504,no
100,1585610341717,1585610280846,dummy,advanced,A1,1,2020-03-30T23:19:01Z,2020-03-30T23:18:00Z,770,0.8710000514984131,no
100,1585610402683,1585610341682,dummy,advanced,A1,1,2020-03-30T23:20:02Z,2020-03-30T23:19:01Z,771,1.001000165939331,no
100,1585610462732,1585610402649,dummy,advanced,A1,1,2020-03-30T23:21:02Z,2020-03-30T23:20:02Z,772,0.08300018310546875,no
100,1585610522826,1585610462686,dummy,advanced,A1,1,2020-03-30T23:22:02Z,2020-03-30T23:21:02Z,773,0.1399998664855957,no
100,1585610583360,1585610522785,dummy,advanced,A1,1,2020-03-30T23:23:03Z,2020-03-30T23:22:02Z,774,0.5749998092651367,no
100,1585610643977,1585610583331,dummy,advanced,A1,1,2020-03-30T23:24:03Z,2020-03-30T23:23:03Z,775,0.6459999084472656,no
100,1585610704287,1585610643944,dummy,advanced,A1,1,2020-03-30T23:25:04Z,2020-03-30T23:24:03Z,776,0.3429999351501465,no
100,1585610764327,1585610704253,dummy,advanced,A1,1,2020-03-30T23:26:04Z,2020-03-30T23:25:04Z,777,0.07399988174438477,no
100,1585610824373,1585610764277,dummy,advanced,A1,1,2020-03-30T23:27:04Z,2020-03-30T23:26:04Z,778,0.09599995613098145,no
100,1585610885043,1585610824323,dummy,advanced,A1,1,2020-03-30T23:28:05Z,2020-03-30T23:27:04Z,779,0.7200000286102295,no
100,1585610945076,1585610885009,dummy,advanced,A1,1,2020-03-30T23:29:05Z,2020-03-30T23:28:05Z,780,0.06699991226196289,no
100,1585611005807,1585610945032,dummy,advanced,A1,1,2020-03-30T23:30:05Z,2020-03-30T23:29:05Z,781,0.7749998569488525,no
100,1585611065837,1585611005773,dummy,advanced,A1,1,2020-03-30T23:31:05Z,2020-03-30T23:30:05Z,782,0.06399989128112793,no
100,1585611126507,1585611065799,dummy,advanced,A1,1,2020-03-30T23:32:06Z,2020-03-30T23:31:05Z,783,0.7079999446868896,no
100,1585611186539,1585611126463,dummy,advanced,A1,1,2020-03-30T23:33:06Z,2020-03-30T23:32:06Z,784,0.07599997520446777,no
100,1585611246599,1585611186488,dummy,advanced,A1,1,2020-03-30T23:34:06Z,2020-03-30T23:33:06Z,785,0.11100006103515625,no
100,1585611306627,1585611246564,dummy,advanced,A1,1,2020-03-30T23:35:06Z,2020-03-30T23:34:06Z,786,0.06300020217895508,no
100,1585611366822,1585611306597,dummy,advanced,A1,1,2020-03-30T23:36:06Z,2020-03-30T23:35:06Z,787,0.22500014305114746,no
100,1585611427307,1585611366787,dummy,advanced,A1,1,2020-03-30T23:37:07Z,2020-03-30T23:36:06Z,788,0.5199999809265137,no
100,1585611487361,1585611427280,dummy,advanced,A1,1,2020-03-30T23:38:07Z,2020-03-30T23:37:07Z,789,0.08100008964538574,no
100,1585611547392,1585611487305,dummy,advanced,A1,1,2020-03-30T23:39:07Z,2020-03-30T23:38:07Z,790,0.08699989318847656,no
100,1585611607459,1585611547347,dummy,advanced,A1,1,2020-03-30T23:40:07Z,2020-03-30T23:39:07Z,791,0.1120002269744873,no
100,1585611667479,1585611607395,dummy,advanced,A1,1,2020-03-30T23:41:07Z,2020-03-30T23:40:07Z,792,0.0840001106262207,no
100,1585611727540,1585611667428,dummy,advanced,A1,1,2020-03-30T23:42:07Z,2020-03-30T23:41:07Z,793,0.1119999885559082,no
100,1585611787609,1585611727485,dummy,advanced,A1,1,2020-03-30T23:43:07Z,2020-03-30T23:42:07Z,794,0.12400007247924805,no
100,1585611848595,1585611787573,dummy,advanced,A1,1,2020-03-30T23:44:08Z,2020-03-30T23:43:07Z,795,1.0220000743865967,no
100,1585611909045,1585611848560,dummy,advanced,A1,1,2020-03-30T23:45:09Z,2020-03-30T23:44:08Z,796,0.4850001335144043,no
